id,image_path,articleType,gender,baseColour,season,usage,productDisplayName,mapped_color,neckline,dress_length,fabric,pattern,sleeve_length,mapped_usage,color_encoded,neckline_encoded,dress_length_encoded,fabric_encoded,pattern_encoded,sleeve_length_encoded,usage_encoded,season_encoded,gender_encoded
3287,/content/fashion_data/images/3287.jpg,Tshirts,Men,Blue,Summer,Casual,Guerrilla Men's Madagascar Blue T-shirt,Blue,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,2,10,4,1,7,4,0,2,0
24157,/content/fashion_data/images/24157.jpg,Kurtas,Women,Green,Fall,Ethnic,Aurelia Women Green Kurta,Green,High Neck,Midi,Crepe,Solid,Long Sleeve,Festive/Religious,8,5,3,2,7,3,1,0,2
52957,/content/fashion_data/images/52957.jpg,Sarees,Women,Pink,Fall,Ethnic,FNF Pink Printed Sari,Pink,High Neck,Floor-length,Cotton,Abstract,Cap Sleeve,Festive/Religious,16,5,0,1,0,2,1,0,2
13511,/content/fashion_data/images/13511.jpg,Tshirts,Men,White,Fall,Casual,Chimp Men Mumbai Opens White Tshirts,White,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,22,10,4,7,7,4,0,0,0
20127,/content/fashion_data/images/20127.jpg,Tops,Women,Red,Fall,Casual,Wrangler Women Shadow Red Top,Red,Square Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,18,11,4,7,7,2,0,0,2
7747,/content/fashion_data/images/7747.jpg,Tshirts,Men,Green,Fall,Casual,Indigo Nation Men Green Polo T-shirt,Green,V-Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,8,14,4,1,7,2,0,0,0
3853,/content/fashion_data/images/3853.jpg,Tshirts,Women,Pink,Summer,Casual,Disney Kids Girl's Pink Daisy and Squirrel Kidswear,Pink,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,16,10,4,7,7,2,0,2,2
14031,/content/fashion_data/images/14031.jpg,Tshirts,Women,Black,Fall,Casual,Nike Women Printed Black Tshirts,Black,Scoop Neck,Mini,Cotton,Abstract,Cap Sleeve,Casual,1,10,4,1,0,2,0,0,2
53398,/content/fashion_data/images/53398.jpg,Kurtas,Women,Maroon,Fall,Ethnic,Alma Women Maroon Printed Kurta,Maroon,Collared,Knee-length,Linen,Abstract,Long Sleeve,Festive/Religious,10,1,1,6,0,3,1,0,2
16318,/content/fashion_data/images/16318.jpg,Tshirts,Men,Red,Fall,Casual,Peter England Men Printed Red TShirt,Red,V-Neck,Mini,Polyester,Abstract,Cap Sleeve,Casual,18,14,4,7,0,2,0,0,0
36472,/content/fashion_data/images/36472.jpg,Kurtas,Women,Green,Summer,Ethnic,Aurelia Women Dobby Green Kurta,Green,Collared,Maxi,Crepe,Solid,Long Sleeve,Festive/Religious,8,1,2,2,7,3,1,2,2
3820,/content/fashion_data/images/3820.jpg,Tops,Women,White,Summer,Casual,Disney Kids Girl's Minnie Summer Time White Top,White,Square Neck,Mini,Silk,Solid,3/4 Sleeve,Casual,22,11,4,9,7,0,0,2,2
9501,/content/fashion_data/images/9501.jpg,Shirts,Men,Black,Fall,Formal,John Miller Men white black grey check Shirts,Black,Collared,Mini,Cotton,Plaid,3/4 Sleeve,Formal,1,1,4,1,5,0,2,0,0
9655,/content/fashion_data/images/9655.jpg,Shirts,Men,Blue,Fall,Casual,Indigo Nation Men Bling Blue Shirts,Blue,Collared,Mini,Cotton,Solid,3/4 Sleeve,Casual,2,1,4,1,7,0,0,0,0
19586,/content/fashion_data/images/19586.jpg,Tshirts,Women,Pink,Summer,Casual,United Colors of Benetton Women Printed Pink T-shirt,Pink,Crew Neck,Mini,Polyester,Abstract,Cap Sleeve,Casual,16,3,4,7,0,2,0,2,2
11603,/content/fashion_data/images/11603.jpg,Kurtas,Women,Grey,Summer,Ethnic,W Women Solid Grey Kurtas,Grey,Collared,Maxi,Silk,Solid,3/4 Sleeve,Festive/Religious,9,1,2,9,7,0,1,2,2
14053,/content/fashion_data/images/14053.jpg,Shirts,Men,Blue,Fall,Casual,Flying Machine Men Check  Blue Shirts,Blue,Collared,Mini,Polyester,Plaid,3/4 Sleeve,Casual,2,1,4,7,5,0,0,0,0
24047,/content/fashion_data/images/24047.jpg,Tshirts,Men,Blue,Fall,Casual,Locomotive Men Printed Blue T-shirt,Blue,Crew Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,2,3,4,1,0,4,0,0,0
4089,/content/fashion_data/images/4089.jpg,Tshirts,Men,White,Summer,Casual,Classic Polo Men's White With Orange Black Stripe T-shirt,White,Scoop Neck,Mini,Cotton,Striped,Cap Sleeve,Casual,22,10,4,1,8,2,0,2,0
23226,/content/fashion_data/images/23226.jpg,Kurtas,Women,Brown,Fall,Ethnic,Aneri Women Komal Brown Kurta,Brown,Keyhole,Midi,Crepe,Solid,Long Sleeve,Festive/Religious,3,6,3,2,7,3,1,0,2
4958,/content/fashion_data/images/4958.jpg,Tshirts,Men,White,Summer,Casual,Gini and Jony Boy's King White Red Blue Infant Kidswear,White,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,22,10,4,7,7,4,0,2,0
53416,/content/fashion_data/images/53416.jpg,Kurtas,Women,Navy Blue,Fall,Ethnic,Alma Women Navy Blue Printed Kurta,Navy Blue,V-Neck,Maxi,Crepe,Abstract,Long Sleeve,Festive/Religious,12,14,2,2,0,3,1,0,2
34181,/content/fashion_data/images/34181.jpg,Tshirts,Men,Blue,Summer,Casual,Gini and Jony Boys Blue T-shirt,Blue,Crew Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,2,3,4,7,7,2,0,2,0
56715,/content/fashion_data/images/56715.jpg,Kurtas,Women,White,Summer,Ethnic,Folklore Women White & Blue Printed Kurta,White,Collared,Knee-length,Silk,Abstract,Short Sleeve,Festive/Religious,22,1,1,9,0,4,1,2,2
13220,/content/fashion_data/images/13220.jpg,Tshirts,Men,Blue,Fall,Casual,Palm Tree Kids Boys Printed Blue Tshirts,Blue,V-Neck,Mini,Polyester,Abstract,Cap Sleeve,Casual,2,14,4,7,0,2,0,0,0
11433,/content/fashion_data/images/11433.jpg,Sweaters,Women,Mauve,Fall,Casual,United Colors of Benetton Women Light Winter Mauve Vest,Pink,Mock Neck,Mini,Wool,Solid,Long Sleeve,Casual,16,7,4,10,7,3,0,0,2
24523,/content/fashion_data/images/24523.jpg,Kurtas,Women,Blue,Fall,Ethnic,Mother Earth Women Blue Printed Kurta,Blue,Collared,Knee-length,Linen,Abstract,Short Sleeve,Festive/Religious,2,1,1,6,0,4,1,0,2
28908,/content/fashion_data/images/28908.jpg,Kurtas,Women,Red,Summer,Ethnic,BIBA Women Printed Red Kurta,Red,Collared,Midi,Cotton,Abstract,Short Sleeve,Festive/Religious,18,1,3,1,0,4,1,2,2
11566,/content/fashion_data/images/11566.jpg,Kurtas,Women,White,Summer,Ethnic,W Women Printed White Kurtas,White,Collared,Midi,Crepe,Abstract,3/4 Sleeve,Festive/Religious,22,1,3,2,0,0,1,2,2
28763,/content/fashion_data/images/28763.jpg,Kurtas,Women,Maroon,Summer,Ethnic,Aurelia Women Maroon Kurta,Maroon,Keyhole,Midi,Linen,Solid,Long Sleeve,Festive/Religious,10,6,3,6,7,3,1,2,2
53412,/content/fashion_data/images/53412.jpg,Kurtas,Women,Blue,Fall,Ethnic,Alma Women Blue Printed Kurta,Blue,V-Neck,Knee-length,Cotton,Abstract,Long Sleeve,Festive/Religious,2,14,1,1,0,3,1,0,2
30210,/content/fashion_data/images/30210.jpg,Shirts,Men,Purple,Summer,Formal,John Miller Men Purple Shirt,Purple,Collared,Knee-length,Polyester,Solid,Long Sleeve,Formal,17,1,1,7,7,3,2,2,0
2748,/content/fashion_data/images/2748.jpg,Tshirts,Men,Grey,Summer,Casual,Classic Polo Mens  T-shirt,Grey,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Casual,9,3,4,1,7,4,0,2,0
59609,/content/fashion_data/images/59609.jpg,Sarees,Women,Khaki,Fall,Ethnic,FNF Khaki Collection for Wedding Sari,Tan,Boat Neck,Maxi,Crepe,Solid,Sleeveless,Festive/Religious,20,0,2,2,7,5,1,0,2
18898,/content/fashion_data/images/18898.jpg,Shirts,Women,White,Fall,Casual,Arrow Woman Solid White Shirt,White,V-Neck,Knee-length,Polyester,Solid,Short Sleeve,Casual,22,14,1,7,7,4,0,0,2
20184,/content/fashion_data/images/20184.jpg,Shirts,Men,Green,Fall,Casual,Wrangler Men Check Green Shirt,Green,Collared,Knee-length,Linen,Plaid,Short Sleeve,Casual,8,1,1,6,5,4,0,0,0
42565,/content/fashion_data/images/42565.jpg,Tops,Women,Green,Summer,Casual,Mother Earth Women Green Top,Green,Off-Shoulder,Mini,Cotton,Solid,Short Sleeve,Casual,8,8,4,1,7,4,0,2,2
44333,/content/fashion_data/images/44333.jpg,Shirts,Men,Green,Summer,Casual,Indian Terrain Men Green Check Shirt,Green,Collared,Mini,Polyester,Plaid,Long Sleeve,Casual,8,1,4,7,5,3,0,2,0
19964,/content/fashion_data/images/19964.jpg,Sweaters,Men,Grey,Fall,Casual,United Colors of Benetton Men Stripes Grey Sweater,Grey,Cowl Neck,Knee-length,Polyester,Striped,Long Sleeve,Casual,9,2,1,7,8,3,0,0,0
22017,/content/fashion_data/images/22017.jpg,Kurtas,Women,Pink,Fall,Ethnic,Vishudh Women Printed Pink Kurta,Pink,High Neck,Maxi,Silk,Abstract,Long Sleeve,Festive/Religious,16,5,2,9,0,3,1,0,2
52135,/content/fashion_data/images/52135.jpg,Tshirts,Women,Green,Summer,Casual,Femella Women Green Polo T-Shirt,Green,V-Neck,Mini,Polyester,Solid,Short Sleeve,Casual,8,14,4,7,7,4,0,2,2
7669,/content/fashion_data/images/7669.jpg,Tshirts,Men,White,Fall,Sports,Puma Men's Round Neck White T-shirt,White,Crew Neck,Mini,Polyester,Solid,Cap Sleeve,Sports,22,3,4,7,7,2,4,0,0
19518,/content/fashion_data/images/19518.jpg,Sweaters,Men,Blue,Fall,Casual,United Colors of Benetton Men Stripes Blue Sweater,Blue,Cowl Neck,Knee-length,Polyester,Striped,Long Sleeve,Casual,2,2,1,7,8,3,0,0,0
26122,/content/fashion_data/images/26122.jpg,Shirts,Men,Blue,Summer,Formal,John Miller Men Striped Blue Shirt,Blue,V-Neck,Mini,Polyester,Striped,Short Sleeve,Formal,2,14,4,7,8,4,2,2,0
12108,/content/fashion_data/images/12108.jpg,Kurtis,Women,Blue,Fall,Ethnic,W Women Printed Pink Kurtis,Blue,V-Neck,Knee-length,Crepe,Abstract,Long Sleeve,Festive/Religious,2,14,1,2,0,3,1,0,2
18852,/content/fashion_data/images/18852.jpg,Tshirts,Men,Navy Blue,Fall,Casual,Puma Men Head Navy Blue Tshirt,Navy Blue,V-Neck,Mini,Cotton,Solid,Short Sleeve,Casual,12,14,4,1,7,4,0,0,0
24988,/content/fashion_data/images/24988.jpg,Tops,Women,Pink,Summer,Casual,United Colors of Benetton Women Pink Top,Pink,Halter,Mini,Silk,Solid,Cap Sleeve,Casual,16,4,4,9,7,2,0,2,2
48370,/content/fashion_data/images/48370.jpg,Shirts,Men,Brown,Summer,Casual,French Connection Men Brown & Beige Shirt,Brown,V-Neck,Knee-length,Linen,Solid,3/4 Sleeve,Casual,3,14,1,6,7,0,0,2,0
46020,/content/fashion_data/images/46020.jpg,Kurtis,Women,Orange,Summer,Ethnic,Fabindia Women Orange Kurti,Orange,Scoop Neck,Knee-length,Crepe,Solid,3/4 Sleeve,Festive/Religious,15,10,1,2,7,0,1,2,2
19015,/content/fashion_data/images/19015.jpg,Tshirts,Women,Pink,Summer,Casual,ADIDAS Originals Women G Trf Graph Pink T-Shirt,Pink,Scoop Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,16,10,4,1,7,2,0,2,2
4772,/content/fashion_data/images/4772.jpg,Tshirts,Women,Green,Summer,Sports,ADIDAS Women's Blue Polo T-shirt,Green,Crew Neck,Mini,Polyester,Solid,Cap Sleeve,Sports,8,3,4,7,7,2,4,2,2
5672,/content/fashion_data/images/5672.jpg,Tshirts,Men,Black,Summer,Casual,Tantra Men's Bangalore Metro Black T-shirt,Black,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,1,10,4,1,7,4,0,2,0
10376,/content/fashion_data/images/10376.jpg,Tshirts,Men,Blue,Fall,Casual,United Colors of Benetton Men Printed Blue Tshirts,Blue,Crew Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,2,3,4,1,0,4,0,0,0
30865,/content/fashion_data/images/30865.jpg,Kurtas,Women,Navy Blue,Summer,Ethnic,Fabindia Women Navy Blue Mangalgiri Kurta,Navy Blue,Keyhole,Maxi,Linen,Solid,3/4 Sleeve,Festive/Religious,12,6,2,6,7,0,1,2,2
9992,/content/fashion_data/images/9992.jpg,Sweatshirts,Men,Navy Blue,Fall,Sports,Nike Men As Squad Flc Navy Blue Sweatshirts,Navy Blue,High Neck,Mini,Polyester,Solid,Long Sleeve,Sports,12,5,4,7,7,3,4,0,0
53057,/content/fashion_data/images/53057.jpg,Sarees,Women,Multi,Fall,Ethnic,FNF Multi Coloured Printed Sari,Multi-color,V-Neck,Floor-length,Cotton,Abstract,Cap Sleeve,Festive/Religious,11,14,0,1,0,2,1,0,2
9588,/content/fashion_data/images/9588.jpg,Shirts,Men,Navy Blue,Fall,Formal,Scullers Men Scul Navy Blue Shirts,Navy Blue,Collared,Knee-length,Cotton,Solid,Short Sleeve,Formal,12,1,1,1,7,4,2,0,0
12592,/content/fashion_data/images/12592.jpg,Tshirts,Unisex,Green,Fall,Casual,Tantra Unisex Printed Green Tshirts,Green,V-Neck,Mini,Cotton,Abstract,Cap Sleeve,Casual,8,14,4,1,0,2,0,0,1
35048,/content/fashion_data/images/35048.jpg,Kurtas,Women,Green,Summer,Ethnic,Fabindia Women Silk Green Kurta,Green,High Neck,Midi,Linen,Solid,Short Sleeve,Festive/Religious,8,5,3,6,7,4,1,2,2
34245,/content/fashion_data/images/34245.jpg,Tshirts,Men,Blue,Summer,Casual,Proline Men Blue T-shirt with Printed Detail,Blue,Crew Neck,Mini,Polyester,Abstract,Short Sleeve,Casual,2,3,4,7,0,4,0,2,0
47000,/content/fashion_data/images/47000.jpg,Kurtas,Women,Pink,Fall,Ethnic,Shree Women Pink Printed Kurta,Pink,Keyhole,Knee-length,Cotton,Abstract,Long Sleeve,Festive/Religious,16,6,1,1,0,3,1,0,2
30883,/content/fashion_data/images/30883.jpg,Kurtas,Women,Navy Blue,Summer,Ethnic,Fabindia Women Printed Navy Blue Kurta,Navy Blue,V-Neck,Maxi,Silk,Abstract,3/4 Sleeve,Festive/Religious,12,14,2,9,0,0,1,2,2
8327,/content/fashion_data/images/8327.jpg,Tshirts,Men,Green,Fall,Casual,Doodle Boy's Stripper Green Teen Kidswear,Green,V-Neck,Mini,Cotton,Solid,Short Sleeve,Casual,8,14,4,1,7,4,0,0,0
13496,/content/fashion_data/images/13496.jpg,Tshirts,Men,Blue,Fall,Casual,Chimp Men Teja Main Hoon Blue Tshirts,Blue,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,2,10,4,7,7,2,0,0,0
6732,/content/fashion_data/images/6732.jpg,Tshirts,Men,White,Summer,Casual,Locomotive Men's MidLand White T-shirt,White,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,22,10,4,7,7,2,0,2,0
47023,/content/fashion_data/images/47023.jpg,Kurtas,Women,Black,Summer,Ethnic,Shree Women Black Kurta,Black,High Neck,Knee-length,Crepe,Solid,Short Sleeve,Festive/Religious,1,5,1,2,7,4,1,2,2
4429,/content/fashion_data/images/4429.jpg,Tshirts,Men,Maroon,Summer,Casual,Wrangler Men's Rodeo Striper Polo Maroon T-shirt,Maroon,Crew Neck,Mini,Polyester,Striped,Short Sleeve,Casual,10,3,4,7,8,4,0,2,0
22349,/content/fashion_data/images/22349.jpg,Shirts,Men,Green,Fall,Casual,John Players Men Check Green Shirt,Green,V-Neck,Mini,Cotton,Plaid,Short Sleeve,Casual,8,14,4,1,5,4,0,0,0
39166,/content/fashion_data/images/39166.jpg,Kurtas,Women,Black,Summer,Ethnic,Aneri Women Black & White Printed Kurta,Black,Keyhole,Knee-length,Crepe,Abstract,3/4 Sleeve,Festive/Religious,1,6,1,2,0,0,1,2,2
20255,/content/fashion_data/images/20255.jpg,Tshirts,Men,Blue,Fall,Casual,Wrangler Men Tee Blue T-shirt,Blue,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,2,10,4,7,7,2,0,0,0
9835,/content/fashion_data/images/9835.jpg,Tshirts,Women,Grey,Fall,Casual,Little Miss Women Printed Grey T-shirt,Grey,Crew Neck,Mini,Polyester,Abstract,Cap Sleeve,Casual,9,3,4,7,0,2,0,0,2
54146,/content/fashion_data/images/54146.jpg,Tops,Women,Black,Summer,Casual,Femella Women Black Top,Black,Square Neck,Mini,Chiffon,Solid,Short Sleeve,Casual,1,11,4,0,7,4,0,2,2
9676,/content/fashion_data/images/9676.jpg,Tshirts,Men,Navy Blue,Fall,Casual,ADIDAS Men HT Drir G Ls Navy Blue Tshirts,Navy Blue,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Casual,12,3,4,1,7,4,0,0,0
6042,/content/fashion_data/images/6042.jpg,Shirts,Men,Blue,Summer,Casual,UCB Men Basic Logo Light Blue Shirt,Blue,V-Neck,Mini,Linen,Solid,Long Sleeve,Casual,2,14,4,6,7,3,0,2,0
21144,/content/fashion_data/images/21144.jpg,Tops,Women,White,Fall,Casual,s.Oliver Women Solid White Top,White,Off-Shoulder,Mini,Chiffon,Solid,Bell Sleeve,Casual,22,8,4,0,7,1,0,0,2
29594,/content/fashion_data/images/29594.jpg,Tshirts,Men,Black,Summer,Casual,Indigo Nation Men Black Polo T-shirt,Black,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Casual,1,3,4,1,7,4,0,2,0
18991,/content/fashion_data/images/18991.jpg,Tshirts,Men,Black,Summer,Casual,ADIDAS Originals Men Grinball Black Tshirt,Black,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,1,10,4,7,7,4,0,2,0
4354,/content/fashion_data/images/4354.jpg,Tshirts,Men,Blue,Summer,Casual,Superman Men's Distressed Logo All-Over Blue T-shirt,Blue,V-Neck,Mini,Cotton,Solid,Short Sleeve,Casual,2,14,4,1,7,4,0,2,0
2051,/content/fashion_data/images/2051.jpg,Tshirts,Men,Cream,Winter,Casual,Lee Men's Kansas Cream T-shirt,Off White,Scoop Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,14,10,4,1,7,2,0,3,0
11731,/content/fashion_data/images/11731.jpg,Tshirts,Men,Grey,Fall,Casual,Lee Men Printed Grey Tshirts,Grey,Crew Neck,Mini,Cotton,Abstract,Cap Sleeve,Casual,9,3,4,1,0,2,0,0,0
11689,/content/fashion_data/images/11689.jpg,Shirts,Men,Green,Fall,Casual,Lee Men Check Green Shirts,Green,Collared,Mini,Polyester,Plaid,3/4 Sleeve,Casual,8,1,4,7,5,0,0,0,0
5414,/content/fashion_data/images/5414.jpg,Tops,Women,Purple,Summer,Casual,Ant Kids Girl's Purple Top With Sequins Kidswear,Purple,Square Neck,Mini,Crepe,Solid,Short Sleeve,Casual,17,11,4,2,7,4,0,2,2
19192,/content/fashion_data/images/19192.jpg,Shirts,Men,Grey,Fall,Casual,United Colors of Benetton Men Check Grey Shirt,Grey,V-Neck,Knee-length,Linen,Plaid,Short Sleeve,Casual,9,14,1,6,5,4,0,0,0
5941,/content/fashion_data/images/5941.jpg,Shirts,Men,Blue,Summer,Casual,Locomotive Men Blue Checked Shirt,Blue,Collared,Knee-length,Cotton,Plaid,3/4 Sleeve,Casual,2,1,1,1,5,0,0,2,0
58801,/content/fashion_data/images/58801.jpg,Shirts,Men,Green,Fall,Casual,Highlander Men Green & Navy Blue Check Shirt,Green,Collared,Mini,Linen,Plaid,Short Sleeve,Casual,8,1,4,6,5,4,0,0,0
14922,/content/fashion_data/images/14922.jpg,Tshirts,Men,Blue,Fall,Casual,Mr. Men Men Sleep Placid Blue Tshirts,Blue,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,2,10,4,7,7,2,0,0,0
18963,/content/fashion_data/images/18963.jpg,Sweatshirts,Women,Black,Fall,Casual,United Colors of Benetton Women Solid Black Sweatshirt,Black,Crew Neck,Knee-length,Polyester,Solid,Long Sleeve,Casual,1,3,1,7,7,3,0,0,2
12660,/content/fashion_data/images/12660.jpg,Shirts,Men,Pink,Fall,Casual,Probase Men Stripes Pink Shirts,Pink,Collared,Mini,Polyester,Striped,3/4 Sleeve,Casual,16,1,4,7,8,0,0,0,0
20360,/content/fashion_data/images/20360.jpg,Tshirts,Men,Blue,Fall,Casual,Spykar Men Stripes Blue T-Shirt,Blue,Scoop Neck,Mini,Polyester,Striped,Short Sleeve,Casual,2,10,4,7,8,4,0,0,0
54682,/content/fashion_data/images/54682.jpg,Kurtas,Women,Multi,Fall,Ethnic,Shree Women Multicoloured Printed Kurta,Multi-color,V-Neck,Maxi,Cotton,Abstract,Long Sleeve,Festive/Religious,11,14,2,1,0,3,1,0,2
27501,/content/fashion_data/images/27501.jpg,Camisoles,Women,Red,Winter,Casual,Jockey Women Red Camisole,Red,Scoop Neck,Midi,Polyester,Solid,Long Sleeve,Casual,18,10,3,7,7,3,0,3,2
32459,/content/fashion_data/images/32459.jpg,Tshirts,Men,Green,Summer,Casual,ADIDAS Men Tank Green T-shirt,Green,V-Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,8,14,4,1,7,2,0,2,0
37742,/content/fashion_data/images/37742.jpg,Shirts,Men,Yellow,Summer,Casual,John Players Men Stripes Yellow Shirt,Yellow,Collared,Mini,Polyester,Striped,3/4 Sleeve,Casual,23,1,4,7,8,0,0,2,0
5493,/content/fashion_data/images/5493.jpg,Tshirts,Men,Grey,Summer,Casual,Mr.Men Men's Cool Soft Grey T-shirt,Grey,V-Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,9,14,4,7,7,2,0,2,0
10711,/content/fashion_data/images/10711.jpg,Tshirts,Women,White,Fall,Casual,Nike Women White Casual T-shirt,White,Crew Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,22,3,4,1,7,2,0,0,2
8582,/content/fashion_data/images/8582.jpg,Waistcoat,Men,Grey,Fall,Casual,Scullers Men Grey Waistcoat,Grey,Crew Neck,Midi,Polyester,Solid,Short Sleeve,Casual,9,3,3,7,7,4,0,0,0
38612,/content/fashion_data/images/38612.jpg,Tshirts,Women,White,Summer,Casual,Nike Women White & Red Striped T-shirt,White,V-Neck,Mini,Cotton,Striped,Short Sleeve,Casual,22,14,4,1,8,4,0,2,2
30586,/content/fashion_data/images/30586.jpg,Tshirts,Men,White,Summer,Casual,Nike Men Club Pique Polo White T-shirt,White,Crew Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,22,3,4,7,7,2,0,2,0
16383,/content/fashion_data/images/16383.jpg,Tshirts,Men,Green,Fall,Casual,Peter England Men Stripes Green Polo T-Shirt,Green,Crew Neck,Mini,Cotton,Striped,Cap Sleeve,Casual,8,3,4,1,8,2,0,0,0
4976,/content/fashion_data/images/4976.jpg,Tshirts,Men,Red,Summer,Casual,Gini and Jony Boy's Kent Pack of 3 Infant Tee Kidswear,Red,Scoop Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,18,10,4,1,7,2,0,2,0
12150,/content/fashion_data/images/12150.jpg,Kurtis,Women,Red,Fall,Ethnic,Aurelia Women Printed Red Kurtis,Red,High Neck,Knee-length,Crepe,Abstract,3/4 Sleeve,Festive/Religious,18,5,1,2,0,0,1,0,2
32275,/content/fashion_data/images/32275.jpg,Kurtas,Women,Beige,Summer,Ethnic,Vishudh Women Printed Beige Kurta,Beige,High Neck,Midi,Silk,Abstract,3/4 Sleeve,Festive/Religious,0,5,3,9,0,0,1,2,2
43616,/content/fashion_data/images/43616.jpg,Tunics,Women,Yellow,Summer,Casual,Vero Moda Women Yellow Tunic,Yellow,Scoop Neck,Knee-length,Cotton,Solid,Short Sleeve,Casual,23,10,1,1,7,4,0,2,2
9240,/content/fashion_data/images/9240.jpg,Shirts,Men,Black,Fall,Formal,Mark Taylor Men Light Grey Striped Shirt,Black,Collared,Knee-length,Polyester,Striped,3/4 Sleeve,Formal,1,1,1,7,8,0,2,0,0
30837,/content/fashion_data/images/30837.jpg,Kurtas,Women,White,Summer,Ethnic,Fabindia Women White Chikankari Kurta,White,High Neck,Midi,Silk,Solid,3/4 Sleeve,Festive/Religious,22,5,3,9,7,0,1,2,2
9504,/content/fashion_data/images/9504.jpg,Shirts,Men,Pink,Fall,Formal,John Miller Men Pink Solid Shirt,Pink,Collared,Mini,Cotton,Solid,Long Sleeve,Formal,16,1,4,1,7,3,2,0,0
37732,/content/fashion_data/images/37732.jpg,Shirts,Men,White,Summer,Casual,John Players Men White Check Shirt,White,Collared,Knee-length,Cotton,Plaid,Long Sleeve,Casual,22,1,1,1,5,3,0,2,0
10790,/content/fashion_data/images/10790.jpg,Shirts,Men,Blue,Fall,Casual,Wrangler Men Manitoba Piping Blue Shirts,Blue,V-Neck,Mini,Polyester,Solid,3/4 Sleeve,Casual,2,14,4,7,7,0,0,0,0
24391,/content/fashion_data/images/24391.jpg,Kurtas,Women,Orange,Fall,Ethnic,Folklore Women Orange Printed Kurta,Orange,Collared,Knee-length,Cotton,Abstract,Long Sleeve,Festive/Religious,15,1,1,1,0,3,1,0,2
33237,/content/fashion_data/images/33237.jpg,Shirts,Men,Blue,Summer,Formal,Arrow Men Blue Striped Shirt,Blue,Collared,Knee-length,Cotton,Striped,Long Sleeve,Formal,2,1,1,1,8,3,2,2,0
32217,/content/fashion_data/images/32217.jpg,Kurtas,Women,Maroon,Summer,Ethnic,Fabindia Women Printed Maroon Kurta,Maroon,Collared,Midi,Silk,Abstract,3/4 Sleeve,Festive/Religious,10,1,3,9,0,0,1,2,2
44634,/content/fashion_data/images/44634.jpg,Tshirts,Men,Black,Summer,Casual,Nike Men Black Printed T-shirt,Black,V-Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,1,14,4,1,0,4,0,2,0
33245,/content/fashion_data/images/33245.jpg,Shirts,Men,Grey,Summer,Formal,Arrow Men Grey Slim Fit Shirt,Grey,Collared,Mini,Linen,Solid,3/4 Sleeve,Formal,9,1,4,6,7,0,2,2,0
4314,/content/fashion_data/images/4314.jpg,Tshirts,Unisex,White,Summer,Casual,Tantra Kid's Unisex 3 Elephants White Kidswear,White,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,22,10,4,7,7,2,0,2,1
57961,/content/fashion_data/images/57961.jpg,Sarees,Women,Black,Fall,Ethnic,Prafful Women Black & Grren Sari,Black,High Neck,Floor-length,Chiffon,Solid,Short Sleeve,Festive/Religious,1,5,0,0,7,4,1,0,2
20323,/content/fashion_data/images/20323.jpg,Kurtas,Women,Black,Summer,Ethnic,Mother Earth Women Printed Black Kurta,Black,Keyhole,Knee-length,Crepe,Abstract,Long Sleeve,Festive/Religious,1,6,1,2,0,3,1,2,2
17182,/content/fashion_data/images/17182.jpg,Shirts,Men,Purple,Winter,Casual,U.S. Polo Assn. Men Solid Purple Shirt,Purple,Collared,Mini,Polyester,Solid,Short Sleeve,Casual,17,1,4,7,7,4,0,3,0
23446,/content/fashion_data/images/23446.jpg,Kurtis,Women,Red,Fall,Ethnic,Satya Paul Women Red Kurti,Red,Scoop Neck,Midi,Cotton,Solid,Short Sleeve,Festive/Religious,18,10,3,1,7,4,1,0,2
