id,image_path,category,gender,baseColour,season,usage,productDisplayName,category_encoded,gender_encoded,mapped_color,color_encoded,season_encoded,mapped_usage,usage_encoded
38233,/content/fashion_data/images/38233.jpg,Sunglasses & Eyewear,Unisex,Black,Winter,Casual,Polaroid Unisex Black Sunglasses,9,1,Black,1,3,Casual,0
48616,/content/fashion_data/images/48616.jpg,Earrings,Women,Silver,Fall,Casual,Lucera Women Silver Earrings,3,2,Silver,20,0,Casual,0
28209,/content/fashion_data/images/28209.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Ray-Ban Men High Street Black Sunglasses,9,0,Black,1,3,Casual,0
29029,/content/fashion_data/images/29029.jpg,Hats & Headwear,Unisex,Navy Blue,Fall,Casual,ADIDAS Unisex Corps Navy Blue Cap,5,1,Navy Blue,13,0,Casual,0
10328,/content/fashion_data/images/10328.jpg,Watches,Men,Black,Winter,Sports,Puma Men Spin Gents Black Watches,11,0,Black,1,3,Sports,4
39033,/content/fashion_data/images/39033.jpg,Cufflinks,Men,Steel,Summer,Formal,Belmonte Men Steel Bright Assorted Cufflinks,2,0,Metallic,11,2,Formal,2
49530,/content/fashion_data/images/49530.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Rocia Women Red Purse,4,2,Red,19,2,Casual,0
11643,/content/fashion_data/images/11643.jpg,Watches,Men,Black,Winter,Casual,Puma Men Engine Black Watch,11,0,Black,1,3,Casual,0
31821,/content/fashion_data/images/31821.jpg,Watches,Men,Steel,Winter,Casual,Titan Men Silver Dial Watch,11,0,Metallic,11,3,Casual,0
22565,/content/fashion_data/images/22565.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Lino Perros Purple Women Casual Sling Bag,4,2,Purple,18,3,Casual,0
25955,/content/fashion_data/images/25955.jpg,Scarves & Shawls,Women,Maroon,Summer,Casual,Femella Women Maroon Scarf,8,2,Maroon,10,2,Casual,0
29137,/content/fashion_data/images/29137.jpg,Sunglasses & Eyewear,Women,Pink,Winter,Casual,Vogue Women Pink Sunglasses,9,2,Pink,17,3,Casual,0
53577,/content/fashion_data/images/53577.jpg,Watches,Women,White,Winter,Casual,Q&Q Women White Dial Watch,11,2,White,23,3,Casual,0
51701,/content/fashion_data/images/51701.jpg,Sunglasses & Eyewear,Unisex,Purple,Winter,Casual,Van Heusen Unisex Purple Sunglasses,9,1,Purple,18,3,Casual,0
21536,/content/fashion_data/images/21536.jpg,Handbags & Clutches,Women,Magenta,Winter,Casual,Kiara Women Classic Dark Pink Handbag,4,2,Pink,17,3,Casual,0
47930,/content/fashion_data/images/47930.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Murcia Women Black Handbag,4,2,Black,1,2,Casual,0
54510,/content/fashion_data/images/54510.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Lino Perros Women Brown Handbag,4,2,Brown,3,2,Casual,0
36676,/content/fashion_data/images/36676.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Paridhan Women Red Handbag,4,2,Red,19,2,Casual,0
17211,/content/fashion_data/images/17211.jpg,Sunglasses & Eyewear,Men,Pink,Winter,Casual,United Colors of Benetton Men Funky Eyewear Pink Sunglasses,9,0,Pink,17,3,Casual,0
43154,/content/fashion_data/images/43154.jpg,Watches,Women,Purple,Winter,Casual,Fastrack Women Purple Dial Watch,11,2,Purple,18,3,Casual,0
25228,/content/fashion_data/images/25228.jpg,Handbags & Clutches,Women,Blue,Winter,Casual,Lino Perros Women Blue Handbag,4,2,Blue,2,3,Casual,0
28430,/content/fashion_data/images/28430.jpg,Watches,Women,Beige,Winter,Formal,DKNY Women Beige Chronograph Watch NY8330,11,2,Beige,0,3,Formal,2
32616,/content/fashion_data/images/32616.jpg,Belts,Men,Brown,Spring,Formal,Levitate Men Brown Leather Belt,0,0,Brown,3,1,Formal,2
21668,/content/fashion_data/images/21668.jpg,Watches,Men,Silver,Winter,Casual,Fossil Men Silver-Toned Dial Chronograph Watch CH2592,11,0,Silver,20,3,Casual,0
24867,/content/fashion_data/images/24867.jpg,Belts,Men,Black,Summer,Casual,Reid & Taylor Men Casual Black Belt,0,0,Black,1,2,Casual,0
27044,/content/fashion_data/images/27044.jpg,Handbags & Clutches,Women,Black,Fall,Casual,Yelloe Black Fur Zip Clutch,4,2,Black,1,0,Casual,0
37472,/content/fashion_data/images/37472.jpg,Watches,Men,Grey,Winter,Casual,Esprit Men Grey Dial Watch,11,0,Grey,9,3,Casual,0
29758,/content/fashion_data/images/29758.jpg,Watches,Women,White,Winter,Casual,Fossil Women White Dial Watch ES2437,11,2,White,23,3,Casual,0
51664,/content/fashion_data/images/51664.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Louis Philippe Men Oversized Sunglasses LP214-C1,9,0,Grey,9,3,Casual,0
59461,/content/fashion_data/images/59461.jpg,Rings,Women,Silver,Summer,Casual,Lucera Silver Ring,7,2,Silver,20,2,Casual,0
31913,/content/fashion_data/images/31913.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Fabindia Women Pink Sling Bag,4,2,Pink,17,2,Casual,0
24648,/content/fashion_data/images/24648.jpg,Cufflinks,Men,Red,Summer,Formal,Reid & Taylor Men Bright Assorted Red Cufflinks,2,0,Red,19,2,Formal,2
10237,/content/fashion_data/images/10237.jpg,Watches,Men,Steel,Winter,Casual,Esprit Men Croso Black Steel Watch,11,0,Metallic,11,3,Casual,0
58071,/content/fashion_data/images/58071.jpg,Earrings,Women,Silver,Fall,Casual,Rreverie Silver & White Earrings,3,2,Silver,20,0,Casual,0
59570,/content/fashion_data/images/59570.jpg,Cufflinks,Men,Steel,Summer,Casual,Revv Men Black and White Cufflinks,2,0,Metallic,11,2,Casual,0
31080,/content/fashion_data/images/31080.jpg,Scarves & Shawls,Women,Orange,Summer,Ethnic,Fabindia Women Orange Stole,8,2,Orange,16,2,Festive/Religious,1
47368,/content/fashion_data/images/47368.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Baggit Brown Handbag,4,2,Brown,3,2,Casual,0
48037,/content/fashion_data/images/48037.jpg,Watches,Men,Black,Winter,Casual,Nautica Men Black Dial Chronograph Watch,11,0,Black,1,3,Casual,0
21538,/content/fashion_data/images/21538.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Kiara Women Flower  Purple Handbag,4,2,Purple,18,3,Casual,0
48717,/content/fashion_data/images/48717.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
36892,/content/fashion_data/images/36892.jpg,Belts,Men,Black,Summer,Casual,Fossil Men Black Phoenix Belt,0,0,Black,1,2,Casual,0
49561,/content/fashion_data/images/49561.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Spice Art Women Black Clutch,4,2,Black,1,2,Casual,0
48637,/content/fashion_data/images/48637.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
2645,/content/fashion_data/images/2645.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Murcia Women Big Canvas Tote Bag,4,2,Pink,17,3,Casual,0
40532,/content/fashion_data/images/40532.jpg,Watches,Women,Silver,Winter,Casual,Titan Women Silver Dial Watch,11,2,Silver,20,3,Casual,0
29445,/content/fashion_data/images/29445.jpg,Watches,Men,White,Winter,Casual,Giordano Men White Dial Watch,11,0,White,23,3,Casual,0
13810,/content/fashion_data/images/13810.jpg,Scarves & Shawls,Men,White,Summer,Casual,Proline White Striped Muffler,8,0,White,23,2,Casual,0
45879,/content/fashion_data/images/45879.jpg,Watches,Men,White,Winter,Casual,Maxima Men White Dial Watch,11,0,White,23,3,Casual,0
45035,/content/fashion_data/images/45035.jpg,Watches,Men,Grey,Winter,Casual,Maxima Men Grey Dial Watch,11,0,Grey,9,3,Casual,0
49572,/content/fashion_data/images/49572.jpg,Belts,Men,Brown,Summer,Casual,Reid & Taylor Men Brown Belt,0,0,Brown,3,2,Casual,0
19277,/content/fashion_data/images/19277.jpg,Watches,Women,Black,Winter,Casual,Guess Women Candy Pop Black Watch,11,2,Black,1,3,Casual,0
58072,/content/fashion_data/images/58072.jpg,Earrings,Women,Silver,Fall,Casual,Rreverie Silver & Brown Earrings,3,2,Silver,20,0,Casual,0
17061,/content/fashion_data/images/17061.jpg,Belts,Women,Brown,Winter,Casual,Lino Perros Women Flower Design Light Brown Belt,0,2,Brown,3,3,Casual,0
16874,/content/fashion_data/images/16874.jpg,Sunglasses & Eyewear,Unisex,Green,Winter,Casual,Idee Unisex Funky Eyewear Green Sunglasses,9,1,Green,8,3,Casual,0
35102,/content/fashion_data/images/35102.jpg,Scarves & Shawls,Women,Navy Blue,Spring,Casual,Allen Solly Women Navy Blue Stole,8,2,Navy Blue,13,1,Casual,0
58835,/content/fashion_data/images/58835.jpg,Cufflinks,Men,Gold,Summer,Casual,Hakashi Men Gold Cufflinks,2,0,Gold,7,2,Casual,0
33911,/content/fashion_data/images/33911.jpg,Watches,Men,White,Winter,Casual,Citizen Men White Dial Watch,11,0,White,23,3,Casual,0
4587,/content/fashion_data/images/4587.jpg,Handbags & Clutches,Unisex,Grey,Winter,Casual,Wildcraft Unisex Grey Courier Messenger Bag,4,1,Grey,9,3,Casual,0
25219,/content/fashion_data/images/25219.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Lino Perros Women Leatherette Pink Handbag,4,2,Pink,17,3,Casual,0
23476,/content/fashion_data/images/23476.jpg,Scarves & Shawls,Men,Grey,Winter,Casual,Lino Perros Men Grey Check Scarf,8,0,Grey,9,3,Casual,0
20978,/content/fashion_data/images/20978.jpg,Belts,Women,White,Winter,Casual,Fastrack Women Leatherette White Belt,0,2,White,23,3,Casual,0
3399,/content/fashion_data/images/3399.jpg,Handbags & Clutches,Women,Yellow,Winter,Casual,Murcia Women Yellow Handbag,4,2,Yellow,24,3,Casual,0
20980,/content/fashion_data/images/20980.jpg,Belts,Men,Black,Winter,Casual,Fastrack Men Leatherette Black Belt,0,0,Black,1,3,Casual,0
17060,/content/fashion_data/images/17060.jpg,Belts,Women,Red,Winter,Casual,Lino Perros Women Flower Print Red Belt,0,2,Red,19,3,Casual,0
14881,/content/fashion_data/images/14881.jpg,Handbags & Clutches,Women,Black,Summer,Casual,United Colors of Benetton Women Solid Black Handbags,4,2,Black,1,2,Casual,0
39038,/content/fashion_data/images/39038.jpg,Cufflinks,Men,White,Summer,Formal,Belmonte Men White Bright Assorted Cufflinks,2,0,White,23,2,Formal,2
49861,/content/fashion_data/images/49861.jpg,Watches,Unisex,Yellow,Winter,Casual,Q&Q Kids Unisex Yellow Digital Watch,11,1,Yellow,24,3,Casual,0
24644,/content/fashion_data/images/24644.jpg,Cufflinks,Men,Pink,Summer,Formal,Reid & Taylor Men Bright Assorted Pink Cufflinks,2,0,Pink,17,2,Formal,2
49024,/content/fashion_data/images/49024.jpg,Rings,Women,Silver,Summer,Casual,Lucera Women Set of Two Silver Ring,7,2,Silver,20,2,Casual,0
50429,/content/fashion_data/images/50429.jpg,Handbags & Clutches,Unisex,Blue,Summer,Casual,Lino Perros Unisex Blue Satchel,4,1,Blue,2,2,Casual,0
34906,/content/fashion_data/images/34906.jpg,Scarves & Shawls,Women,Rust,Summer,Ethnic,Fabindia Rust Kota Dupatta,8,2,Copper,6,2,Festive/Religious,1
30001,/content/fashion_data/images/30001.jpg,Watches,Women,White,Winter,Casual,Aspen Women White Dial Watch,11,2,White,23,3,Casual,0
54396,/content/fashion_data/images/54396.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Baggit Women Black Sling Bag,4,2,Black,1,2,Casual,0
18029,/content/fashion_data/images/18029.jpg,Handbags & Clutches,Women,Grey,Winter,Casual,Lino Perros Women Printed Grey Black Handbag,4,2,Grey,9,3,Casual,0
33991,/content/fashion_data/images/33991.jpg,Scarves & Shawls,Women,Red,Summer,Casual,Femella Women Printed Red Scarf,8,2,Red,19,2,Casual,0
48809,/content/fashion_data/images/48809.jpg,Necklaces & Chains,Men,Steel,Fall,Casual,Revv Men Steel Pendant,6,0,Metallic,11,0,Casual,0
33931,/content/fashion_data/images/33931.jpg,Watches,Women,Black,Winter,Casual,Citizen Women Black Dial Watch,11,2,Black,1,3,Casual,0
8100,/content/fashion_data/images/8100.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Steel Watch,11,2,Black,1,3,Casual,0
51515,/content/fashion_data/images/51515.jpg,Watches,Men,Blue,Winter,Casual,Fastrack Men White Dial Watch,11,0,Blue,2,3,Casual,0
58853,/content/fashion_data/images/58853.jpg,Cufflinks,Men,Black,Summer,Casual,Hakashi Men Black Cufflinks,2,0,Black,1,2,Casual,0
46426,/content/fashion_data/images/46426.jpg,Watches,Men,White,Winter,Casual,Timex Men White Dial Watch,11,0,White,23,3,Casual,0
10109,/content/fashion_data/images/10109.jpg,Watches,Women,Steel,Winter,Casual,Fastrack Women Denim Analogue Steel Watch,11,2,Metallic,11,3,Casual,0
58830,/content/fashion_data/images/58830.jpg,Watches,Women,Blue,Winter,Casual,FCUK Women Blue Dial Watch FC1019BWN,11,2,Blue,2,3,Casual,0
23736,/content/fashion_data/images/23736.jpg,Sunglasses & Eyewear,Women,Red,Winter,Casual,Ray-Ban Women Jackie Sunglasses,9,2,Red,19,3,Casual,0
31703,/content/fashion_data/images/31703.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Ananya Silver Earrings,3,2,Silver,20,3,Festive/Religious,1
47143,/content/fashion_data/images/47143.jpg,Handbags & Clutches,Women,White,Summer,Casual,Be For Bag Women Combo pack Tote Bags,4,2,White,23,2,Casual,0
42896,/content/fashion_data/images/42896.jpg,Belts,Women,Navy Blue,Summer,Casual,French Connection Women Navy Blue Belt,0,2,Navy Blue,13,2,Casual,0
36768,/content/fashion_data/images/36768.jpg,Watches,Men,Gold,Winter,Formal,Maxima Men Gold Dial Watch,11,0,Gold,7,3,Formal,2
25680,/content/fashion_data/images/25680.jpg,Watches,Women,Purple,Winter,Casual,Fastrack Women Purple Casual Watch,11,2,Purple,18,3,Casual,0
58128,/content/fashion_data/images/58128.jpg,Earrings,Women,Silver,Fall,Casual,Rreverie Silver & Black Earrings,3,2,Silver,20,0,Casual,0
42864,/content/fashion_data/images/42864.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,French Connection Women Purple Clutch,4,2,Purple,18,2,Casual,0
21683,/content/fashion_data/images/21683.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Chronograph Watch CH2703,11,0,Black,1,3,Casual,0
45169,/content/fashion_data/images/45169.jpg,Watches,Men,White,Winter,Casual,Casio Enticer Men Silver Analogue Watch MTP-1314D-7AVDF(A552),11,0,White,23,3,Casual,0
21948,/content/fashion_data/images/21948.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,4,2,Brown,3,3,Casual,0
45019,/content/fashion_data/images/45019.jpg,Watches,Men,Olive,Winter,Casual,Maxima Attivo Men Olive Green Digital Watch,11,0,Green,8,3,Casual,0
41512,/content/fashion_data/images/41512.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Basics Men Sunglasses 10BSG24307,9,0,Grey,9,3,Casual,0
45043,/content/fashion_data/images/45043.jpg,Watches,Men,Black,Winter,Casual,Maxima Men Black Dial Attivo Watch,11,0,Black,1,3,Casual,0
38473,/content/fashion_data/images/38473.jpg,Handbags & Clutches,Women,White,Summer,Casual,Baggit Women White Hippo Fakir Handbag,4,2,White,23,2,Casual,0
21558,/content/fashion_data/images/21558.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Kiara Women Front Pocket Black Handbag,4,2,Black,1,3,Casual,0
48549,/content/fashion_data/images/48549.jpg,Belts,Women,Black,Summer,Casual,Wrangler Women Black Belt,0,2,Black,1,2,Casual,0
59559,/content/fashion_data/images/59559.jpg,Bracelets & Bangles,Women,Silver,Summer,Casual,Lucera Silver Bangle,1,2,Silver,20,2,Casual,0
20858,/content/fashion_data/images/20858.jpg,Sunglasses & Eyewear,Women,Olive,Winter,Casual,United Colors of Benetton Women Casual Olive Sunglasses,9,2,Green,8,3,Casual,0
25213,/content/fashion_data/images/25213.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Lino Perros Women Leatherette Pink Handbag,4,2,Pink,17,3,Casual,0
34777,/content/fashion_data/images/34777.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Be For Bag Women Pack of 3 Bag,4,2,Black,1,2,Casual,0
36522,/content/fashion_data/images/36522.jpg,Handbags & Clutches,Women,Black,Summer,Casual,United Colors of Benetton Women Black Bag,4,2,Black,1,2,Casual,0
35004,/content/fashion_data/images/35004.jpg,Scarves & Shawls,Women,Black,Summer,Ethnic,Fabindia Women Printed Black Stole,8,2,Black,1,2,Festive/Religious,1
36885,/content/fashion_data/images/36885.jpg,Belts,Men,Brown,Summer,Casual,Fossil Men Brown Justin Belt,0,0,Brown,3,2,Casual,0
51645,/content/fashion_data/images/51645.jpg,Watches,Men,Bronze,Winter,Casual,Fossil Men Bronze-Toned Dial Chronograph Watch FS4714,11,0,Copper,6,3,Casual,0
19286,/content/fashion_data/images/19286.jpg,Watches,Women,Black,Winter,Casual,Guess Women Mini Triangle Black Watch with Swarovski Elements W65006L2,11,2,Black,1,3,Casual,0
42603,/content/fashion_data/images/42603.jpg,Necklaces & Chains,Women,Gold,Winter,Casual,Estelle Women Gold Pendant with Chain,6,2,Gold,7,3,Casual,0
53070,/content/fashion_data/images/53070.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Rocia Women Brown Handbag,4,2,Brown,3,2,Casual,0
58173,/content/fashion_data/images/58173.jpg,Handbags & Clutches,Women,Brown,Fall,Casual,Rocky S Women Brown Handbag,4,2,Brown,3,0,Casual,0
43281,/content/fashion_data/images/43281.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Murcia Women Purple Handbag,4,2,Purple,18,3,Casual,0
25308,/content/fashion_data/images/25308.jpg,Watches,Women,Blue,Winter,Casual,CASIO Enticer Women Blue Dial Watch (A533) LTP-2069D-2AVDF,11,2,Blue,2,3,Casual,0
49515,/content/fashion_data/images/49515.jpg,Watches,Men,Black,Winter,Casual,Police Men Black Dial Watch PL12897JS-02M,11,0,Black,1,3,Casual,0
51688,/content/fashion_data/images/51688.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Louis Philippe Men Brown Sunglasses,9,0,Brown,3,3,Casual,0
29735,/content/fashion_data/images/29735.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Kiara Women Light Green Handbag,4,2,Green,8,2,Casual,0
11157,/content/fashion_data/images/11157.jpg,Ties & Bowties,Men,Black,Fall,Casual,Indigo Nation Men Printed Black Ties,10,0,Black,1,0,Casual,0
37428,/content/fashion_data/images/37428.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Murcia Women Red Handbag,4,2,Red,19,2,Casual,0
48693,/content/fashion_data/images/48693.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
53578,/content/fashion_data/images/53578.jpg,Watches,Women,White,Winter,Casual,Q&Q Women White Dial Watch,11,2,White,23,3,Casual,0
25217,/content/fashion_data/images/25217.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Lino Perros Women Pink Handbag,4,2,Pink,17,3,Casual,0
19436,/content/fashion_data/images/19436.jpg,Hats & Headwear,Men,Olive,Summer,Casual,Quiksilver Men Burgundy & Olive Beanies Cap,5,0,Green,8,2,Casual,0
16835,/content/fashion_data/images/16835.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Idee Women Funky Eyewear Black Sunglasses,9,2,Black,1,3,Casual,0
16107,/content/fashion_data/images/16107.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,M tv Women My Fab Eyewear Black Sunglasses,9,2,Black,1,3,Casual,0
21485,/content/fashion_data/images/21485.jpg,Handbags & Clutches,Women,Green,Winter,Casual,Kiara Women Buckel Green Handbag,4,2,Green,8,3,Casual,0
51679,/content/fashion_data/images/51679.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Louis Philippe Men Sunglasses LP209-C1,9,0,Black,1,3,Casual,0
45262,/content/fashion_data/images/45262.jpg,Watches,Men,Black,Winter,Casual,CASIO G-Shock Men Black Digital Watch G-7700-1DR G222,11,0,Black,1,3,Casual,0
35301,/content/fashion_data/images/35301.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Ananya Silver Earrings,3,2,Silver,20,3,Festive/Religious,1
58202,/content/fashion_data/images/58202.jpg,Belts,Men,Black,Summer,Formal,New Hide Men Black & Brown Reversible Belt,0,0,Black,1,2,Formal,2
38238,/content/fashion_data/images/38238.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Polaroid Men Sunglasses,9,0,Black,1,3,Casual,0
34308,/content/fashion_data/images/34308.jpg,Scarves & Shawls,Women,Black,Summer,Ethnic,Fabindia Women Black Silk & Wool Stole,8,2,Black,1,2,Festive/Religious,1
45023,/content/fashion_data/images/45023.jpg,Watches,Women,Black,Winter,Casual,Maxima Women Black Dial Pearl Strap Watch,11,2,Black,1,3,Casual,0
34128,/content/fashion_data/images/34128.jpg,Belts,Men,Black,Summer,Formal,Turtle Men Reversible Leather Black Belt,0,0,Black,1,2,Formal,2
25622,/content/fashion_data/images/25622.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Dial Analog Chronograph Watch,11,0,Black,1,3,Casual,0
46048,/content/fashion_data/images/46048.jpg,Earrings,Women,Gold,Winter,Casual,Estelle Gold Earrings,3,2,Gold,7,3,Casual,0
49039,/content/fashion_data/images/49039.jpg,Rings,Women,Silver,Summer,Casual,Lucera Women Silver Ring,7,2,Silver,20,2,Casual,0
2648,/content/fashion_data/images/2648.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Leather Office Brown Bag,4,2,Brown,3,3,Casual,0
21496,/content/fashion_data/images/21496.jpg,Handbags & Clutches,Women,Mustard,Winter,Casual,Kiara Women Mustard Leatherite Handbag,4,2,Yellow,24,3,Casual,0
25714,/content/fashion_data/images/25714.jpg,Hats & Headwear,Unisex,Black,Spring,Casual,ADIDAS Unisex NBA Black Cap,5,1,Black,1,1,Casual,0
